,title,extracted_keyword_sent
1480,Detection-Free Pipeline for Cervical Cancer Screening of Whole Slide Images,"cervical cancer
cell detection datasets involve labeling individual and small bounding boxes in
a large number of cells."
1481,Detection-Free Pipeline for Cervical Cancer Screening of Whole Slide Images,"generally, large-scale pre-training usually requires
a massive dataset and a suitable loss function."
1482,Detection-Free Pipeline for Cervical Cancer Screening of Whole Slide Images,"therefore, we only need
2,000-3,000 wsi samples to obtain a dataset that can even be compared to
imagenet in quantity."
1483,Detection-Free Pipeline for Cervical Cancer Screening of Whole Slide Images,dataset and experimental setup.
1484,Detection-Free Pipeline for Cervical Cancer Screening of Whole Slide Images,"first, we label a
dataset with cell-level bounding boxes to train a detection model."
1485,Detection-Free Pipeline for Cervical Cancer Screening of Whole Slide Images,"the detection
dataset has 3761 images and 7623 cell-level annotations."
1486,Detection-Free Pipeline for Cervical Cancer Screening of Whole Slide Images,"thus, we conclude that a detection model trained with
an expensive annotated dataset is not necessary to build a cad pipeline for
cervical abnormality.ablation study."
1487,Instance-Aware Diffusion Model for Gland Segmentation in Colon Histology Images,"our proposed
method was trained and tested on the 2015 mic-cai gland segmentation (glas)
challenge dataset [20] and colorectal adenocarcinoma gland (crag) dataset [6]
(as shown in fig."
1488,Instance-Aware Diffusion Model for Gland Segmentation in Colon Histology Images,"we evaluated the effectiveness of the proposed model on two datasets: the glas
dataset and the crag dataset."
1489,Instance-Aware Diffusion Model for Gland Segmentation in Colon Histology Images,"the glas dataset comprises 85 training and 80
testing images, divided into 60 images in test a and 20 images in test b."
1490,Instance-Aware Diffusion Model for Gland Segmentation in Colon Histology Images,"the
crag dataset consists of 173 training and 40 testing images."
1491,Instance-Aware Diffusion Model for Gland Segmentation in Colon Histology Images,"furthermore, to enhance the
training dataset and mitigate the risk of overfitting, we employed random
combinations of image flipping, translation, gaussian blur, brightness
variation, and other augmentation techniques.we assessed the segmentation
results using three metrics from the glas challenge: (1) object f1, which
measures the accuracy of detecting individual glands, (2) object dice, which
evaluates the volume-based accuracy of gland segmentation, and (3) object
hausdorff, which assesses the shape similarity between the segmentation result
and the ground truth."
1492,Instance-Aware Diffusion Model for Gland Segmentation in Colon Histology Images,"we trained on the glas and crag
datasets in a python 3.8.3 environment on ubuntu 18.04, using pytorch 1.10 and
cuda 11.4."
1493,Instance-Aware Diffusion Model for Gland Segmentation in Colon Histology Images,"table 1 provides an overview of the average performance of these
models.our proposed model demonstrated a enhancement in performance, surpassing
the second-best method on both test a and test b datasets."
1494,Instance-Aware Diffusion Model for Gland Segmentation in Colon Histology Images,"the proposed model was additionally evaluated on the crag dataset by comparing
it against the gcsba-net, doubleu-net, dse model, mild-net, and dcan."
1495,Instance-Aware Diffusion Model for Gland Segmentation in Colon Histology Images,"these results
demonstrate the effectiveness of our method in segmenting different
datasets.ablation studies: our network utilizes the mask branch and conditional
encoding to enhance performance and segmentation quality."
1496,Instance-Aware Diffusion Model for Gland Segmentation in Colon Histology Images,"ablation studies on
the glas and crag datasets confirm the effectiveness of these modules (table 3)."
1497,Instance-Aware Diffusion Model for Gland Segmentation in Colon Histology Images,"experimental results on the glas dataset and
crag dataset show that our method surpasses state-of-the-art approach,
demonstrating its effectiveness."
1498,Adaptive Supervised PatchNCE Loss for Learning H&E-to-IHC Stain Translation with Inconsistent Groundtruth Image Pairs,"high inconsistencies, our proposed asp loss helps the network
learn more robustly.lastly, to support further research in virtual
ihc-restaining, we present the multi-ihc stain translation (mist) as a new
public dataset."
1499,Adaptive Supervised PatchNCE Loss for Learning H&E-to-IHC Stain Translation with Inconsistent Groundtruth Image Pairs,"the mist dataset contains 4k+ training and 1k testing aligned
h&e-ihc patches for each of the following ihc stains that are critical for
breast cancer diagnostics: her2, ki67, er (estrogen receptor) and pr
(progesterone receptor)."
1500,Adaptive Supervised PatchNCE Loss for Learning H&E-to-IHC Stain Translation with Inconsistent Groundtruth Image Pairs,datasets.
1501,Adaptive Supervised PatchNCE Loss for Learning H&E-to-IHC Stain Translation with Inconsistent Groundtruth Image Pairs,"the following datasets are used in our experiments: the breast cancer
immunohistochemical (bci) challenge dataset [7] and our own mist dataset that is
now in the public domain."
1502,Adaptive Supervised PatchNCE Loss for Learning H&E-to-IHC Stain Translation with Inconsistent Groundtruth Image Pairs,"due to the page limit, from the mist dataset, here we only present
detailed results on her2 and er."
1503,Adaptive Supervised PatchNCE Loss for Learning H&E-to-IHC Stain Translation with Inconsistent Groundtruth Image Pairs,"overall, it can be observed that the
proposed framework with the asp loss consistently outperforms existing methods
across all three datasets."
1504,Adaptive Supervised PatchNCE Loss for Learning H&E-to-IHC Stain Translation with Inconsistent Groundtruth Image Pairs,"finally, we have made public our multi-ihc stain translation dataset
with the hope to assist further research towards accurate h&e-to-ihc stain
translation."
1505,HIGT: Hierarchical Interaction Graph-Transformer for Whole Slide Image Analysis,"the
extensive experiments with promising results on two public wsi datasets from
tcga projects, i.e., kidney carcinoma (kica) and esophageal carcinoma (esca),
validate the effectiveness and efficiency of our framework on both tumor
subtyping and staging tasks."
1506,HIGT: Hierarchical Interaction Graph-Transformer for Whole Slide Image Analysis,datasets and evaluation metrics.
1507,HIGT: Hierarchical Interaction Graph-Transformer for Whole Slide Image Analysis,"we assess the efficacy of the proposed higt
framework by testing it on two publicly available datasets (kica and esca) from
the cancer genome atlas (tcga) repository."
1508,HIGT: Hierarchical Interaction Graph-Transformer for Whole Slide Image Analysis,"the datasets are described below in
more detail:-kica dataset."
1509,HIGT: Hierarchical Interaction Graph-Transformer for Whole Slide Image Analysis,"the kica dataset consists of 371 cases of kidney
carcinoma, of which 279 are classified as early-stage and 92 as late-stage."
1510,HIGT: Hierarchical Interaction Graph-Transformer for Whole Slide Image Analysis,-esca dataset.
1511,HIGT: Hierarchical Interaction Graph-Transformer for Whole Slide Image Analysis,"the esca dataset comprises 161 cases of esophageal carcinoma, with 96 cases
classified as early-stage and 65 as late-stage."
1512,HIGT: Hierarchical Interaction Graph-Transformer for Whole Slide Image Analysis,"the results for esca and kica datasets
are summarized in table 1 and table 2, respectively."
1513,HIGT: Hierarchical Interaction Graph-Transformer for Whole Slide Image Analysis,"even for the non-hierarchical graph-transformer baseline la-mil and
hierarchical transformer model hipt, our model approaches at least around 3% and
2% improvement on auc and acc in the classification of the staging of the kica
dataset."
